
user_id	cultivate: leading through culture	welcome	corporations and culture: why does this matter?	debugging teams	morning break	engineering leadership in the land of scarcity	lunch	collaborating across cultural contexts: experiential simulation	your leadership future: why it's all different now	afternoon break	blind spots, risks, and will: tools for navigating difference	closing remarks	apache hadoop operations for production systems	hardcore data science	data-driven business day	r day	hadoop application architectures: fraud detection	building a hadoop data application	data science for wall street	architecting a data platform	many streams lead to kafka  - an event data workshop	process, store, and analyze like a boss with team apache: kafka, spark, and cassandra	data 101	developing a modern enterprise data strategy	machine learning 101	pydata at strata	introduction to visualizations using d3	apache drill bootcamp	spark development bootcamp	practical data science on hadoop	designing and building big data applications	gpu/cpu acceleration for matrix computations and neural networks on spark	probabilistic topic models and user behavior	tensor methods: a new paradigm for training probabilistic models and for feature learning	fblearner flow - facebook machine learning platform	once upon a graph:  getting from now to then in massive networks	keystoneml: building large-scale machine learning pipelines on apache spark	how ubiquitous computing is transforming the treatment of mental health disorders	crowdsourcing your data	minds and machines: humans where they're best, robots for the rest	submodularity in machine learning	learning with counts: extreme-scale featurization made easy	sketching big data with spark: randomized algorithms for large-scale data analytics	cultivate: leading through culture	welcome	innovating through data	cultivating data-design thinking across disciplines	morning break	managing uncertainty: high-impact engineering without a roadmap	lunch	being a small, global, 3000-person company	distributed: evolving how we work and lead teams	afternoon break	the best work of your life	closing remarks	spark camp: an introduction to apache spark with hands-on tutorials	innovation + growth	scaling python analytics on impala	data science in the wall street journal	data modeling for data science: simplify your workload with complex types	running experiments with logged-out users: solving the mixed group problem	goldman sachs data lake	death of the click: how big data is killing your favorite metrics	how a global entertainment company successfully built a data lake for continued digital dominance	wheres the puck headed?	the science behind #thedress: measuring virality at buzzfeed	unboxing data startups	the jedi masters guide to wrangling json	simplifying hadoop: recordservice, a secure and unified data access path for compute frameworks	hadoop's storage gap: resolving transactional access/analytic performance trade-offs with kudu	native erasure coding support inside hdfs	transaction processing with apache hive, hbase, and phoenix	oltp on hadoop: reviewing the first hadoop-based tpc-c benchmarks	big data at a crossroads: time to go meta (on use)	amazon kinesis deep dive: real-time streaming on amazon web services	how companies are using tachyon, a memory-centric distributed storage	google cloud dataflow - two worlds become a much better one	data liberation and data integration with kafka	real-time analytics with solr	what's coming for the spark community	supercharging r with spark for end-to-end data science	next-generation genomics analysis with apache spark	lifelogging for insights	effective testing of spark programs and jobs	estimating financial risk with apache spark	when it absolutely, positively, has to be there: reliability guarantees in kafka	what does your smart device know about you?	twitter heron: stream processing at scale	streaming in the extreme	iot with spark streaming: practical lessons from real-world use cases	an open source approach to gathering and analyzing device-sourced health data	value in the details - understanding data through visual exploration	data inclusion for all	visualising music services	knowledge and the geospatial mixing pot	music science: how data is changing what we listen to	virtual reality: from immersive visualization to data-driven narrative	personal information out of context: building a consumer subject review board	protecting the humanity in data i: ethics of algorithms/ethics of data activism/targeting services without excluding the needy	protecting the humanity in data ii: personalized crisis counseling/messiness of interpretation	how we amplify privilege with supervised machine learning	fixing chicagos crime data	ethical big data - what's legal and what's right	hadoop in the cloud: an architectural how-to	multi-tenant, multi-cluster, and multi-container apache hbase deployment	the glue: building the connectors and tools to manage big data warehouses	failing fast and falling often is no way to run a cluster!	building a production-ready data lake in the cloud	real-world nosql schema design	where do we go from here? lessons and landmarks from real-world cisco ucs big data deployments	business impact from iot? just add data science	end user panel on real-time data analytics	meeting the needs of the business: real-time and historical big data for comprehensive security analytics and operational insights	how pepsi wrangles the diverse data of consumer packaged goods	requirements for secure, multi-tenant hadoop: its much more than yarn	big data analytics in the cloud	real data, real implementations: what actual customers are doing	delivering trusted data for analyst autonomy and operational agility with a unified big data fabric	machine learning in big data - look forward or be left behind	enter the snake pit for fast and easy spark and cassandra	think like a data scientist: build your big data blueprint	roll your own big data analytics in the cloud without reinventing the wheel	the forces that will disrupt big data	how riot games uses platfora to improve league of legends' performance	hydrate a data lake in days with cdap	catalog, secure, and govern your hadoop data lake	fast fish eat slow fish: how to move faster	transitioning from reactive to proactive: etsy's data platform team	the data-driven future of biotechnology	hive + amazon emr + s3 = elastic big data sql analytics processing in the cloud, a real-world case study	continuous curation of event data for a customer event hub	a hierarchical data warehouse in hadoop	migrating workloads from data warehouses to hadoop	putting modern bi to work: innovative use cases	expand your mind to fit the big data data center: the scale and cost of information management architectures	oozie or easy: managing hadoop workflows the easy way	the 10 millisecond rule: getting to 'yes' with fast data and hadoop	combining open source software and cloud-native data processing services on google cloud platform	spark development bootcamp (day 2)	practical data science on hadoop (day 2)	designing and building big data applications (day 2)	data and ethics	data and ethics ii	data in a creative business: how to earn friends and influence people	from anomalies to alerts: identifying anomalies and rank ordering them to create alerts for data scientists to investigate	we need better maps: smarter spatial clustering at the city level	how airbnb uses machine learning to detect host preferences	how hadoop is powering walmarts data-driven business	what can big pharma teach us about wall street?  what can wall street teach us about big pharma?	your data is screaming at you. learn to listen through customer choice modeling	how women are conquering the s&p 500	science fiction to product: data-driven development	modern query processing with columnar formats: the best is yet to come	what does it mean to virtualize the hadoop distributed file system?	hdfs operations made easy: guide to the improved, full service hdfs file browser	great debate: big data will live in the cloud	should you trust your money to a robot?	big data at netflix: faster and easier	copycat: fault tolerant streaming data ingestion powered by apache kafka	paying the technical debt of machine learning: managing ml models in production	calculating high-resolution, global-scale geospatial analytics with mapreduce geospatial	considerations for building a cognitive application	what's new in spark streaming - a technical overview	netflix: integrating spark at petabyte scale	first-ever scalable, distributed deep learning architecture using spark and tachyon	spark on mesos	how spark is working out at comcast scale	elastic stream processing without tears	modeling predictive maintenance applications in the iot era	high performance results using spark to analyze mining equipment sensor data	building a real-time analytics stack with kafka, samza, and druid	oulu smart city pilot	from profiling to analysis: designing visualization tools for purpose	what have you done!? how to visualize methods and models for decision makers	live from new york: an introduction to linked immersive visualization environments	data, design, and organizations: design thinking and prototyping approaches to data challenges in orgs	designing happiness with data	leveraging asset reputation systems to detect and prevent fraud and abuse at linkedin	preventing a big data security breach	data democratization versus data governance	transparent encryption in hdfs: the missing piece in big data security	big data governance	ask me anything: hadoop application architectures	ask me anything: apache spark	ask me anything: hadoop operations for production systems	ask me anything: developing a modern enterprise data strategy	ask me anything: hadoop's storage gap - resolving transactional access/analytic performance tradeoffs with kudu	using hadoop to detect high-risk fraud, waste, and abuse	case study: how yp.com addresses real-world analytical challenges for sql on hadoop	big data modeling and analytic patterns - beyond schema on read	enable secure data sharing and analytics in hadoop with 5 key steps	cognitive computing: from theory to ubiquity	pentaho featuring forrester: delivering governed data for analytics at scale	hadoop ii: the sql	eventual consistent systems a.k.a mostly inconsistent systems vs. strongly consistent systems in big data	commercializing iot: what do you need to know?	sap hana vora to query big data with greater ease	patterns from the future	do you know where your data is?	faster time to insight using spark, tachyon, and zeppelin	building your first big data application on aws	apache spark as a code-free data science workbench	leverage data analytics to reduce human space mission risks	data and music: how indias music streaming service uses big data to address a 1 billion-user market	big data, small internet: how to circumnavigate your information	use case examples of building applications on hadoop with cdap	re-engineering legacy analytics solutions with big data	launch new financial products with confidence	simplify big data with platform, discovery, and data preparation from the cloud	how autodesk is using tableau to visualize its kafka-splunk-hadoop pipeline	harnessing data to change banking for good	spark development bootcamp (day 3)	practical data science on hadoop (day 3)	designing and building big data applications (day 3)
172950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2362	158	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1119	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5072	0	0
220573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8406	0	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
189926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2003	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	2095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5041	0	0	10773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	804	0	0	2400	2028	0	0	0	0	0	0	0	1207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	2198	0	0	0	0	0	390	0	0	0	311	1181	0	0	0	0	0	0	0	0	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	106	0	0	0	0	0	0	0	0	0	0	0	0	0	2156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2081	871	0	0	0	0	1074	411	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	2132	1326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1670	0	0	0	0	0	0	0	0	2135	0	0	1244	0	0	0	0	0	1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2013	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
148362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
182157	0	0	0	0	0	0	0	0	0	0	0	0	1262	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2316	0	0	0	0	0	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12600	7070	0	0	0	0	0	0	0	4695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1853	0	0	2400	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	2400	2333	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2338	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
135280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14022	0	0	0	0	629	0	0	0	0	0	0	0	6679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
224417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	0	0	0	0	0	0	0	1983	0	0	2149	0	0	298	0	0	0	0	0	0	0	0	0	0	1923	0	0	0	1356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417	0	0	0	0	0	746	0	0	0	0
223755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391	0	0	0	0	0	0	0	0	21001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0
223727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5400	0	0	0	0	5400	0	0	0	0	0	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2306	0	0	0	0	0	0	0	0	0	0	0	0	1836	0	0	0	0	0	0	0
187237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12216	131	0	346	0	4345	0	15	0	0	0	7478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	0	0	280	155	0	2400	0	0	0	1900	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1929	0	0	0	0	0	0	1678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
195661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	1393	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2338	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
142669	0	0	0	0	0	0	0	0	0	0	0	0	0	1906	0	0	0	0	174	0	3247	7985	1930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1747	159	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	0	2400	0	2400	0	1799	0	0	1688	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2380	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218685	0	0	0	0	0	0	0	0	0	0	0	0	0	8789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	618	1800	1601	1101	1800	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	1605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2285	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
187656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
188682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11417	0	0	0	0	0	0	0	0	5485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	2004	0	0	2335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
